date,target_type,target,horizon,direction,info_type,title,source_url,publisher,strength,confidence,source_weight,event_tag,publish_datetime
2026-02-28,stock,001309.SZ,mid,neutral,announcement,德明利:关于召开2025年年度股东会的通知,https://data.eastmoney.com/notices/detail/001309/AN202602271820109958.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,001309.SZ,mid,neutral,announcement,德明利:关于开展外汇套期保值业务的可行性分析报告,https://data.eastmoney.com/notices/detail/001309/AN202602271820109951.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,001309.SZ,mid,neutral,announcement,德明利:关于独立董事2025年度独立性情况的专项评估意见,https://data.eastmoney.com/notices/detail/001309/AN202602271820109968.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,001309.SZ,mid,neutral,announcement,德明利:华泰联合证券有限责任公司关于深圳市德明利技术股份有限公司2025年度保荐工作报告,https://data.eastmoney.com/notices/detail/001309/AN202602271820109947.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,001309.SZ,mid,neutral,announcement,德明利:华泰联合证券有限责任公司关于深圳市德明利技术股份有限公司2025年度内部控制评价报告的核查意见,https://data.eastmoney.com/notices/detail/001309/AN202602271820109965.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,001309.SZ,mid,neutral,announcement,德明利:华泰联合证券有限责任公司关于深圳市德明利技术股份有限公司2025年度募集资金存放和使用情况专项核查报告,https://data.eastmoney.com/notices/detail/001309/AN202602271820109970.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,001309.SZ,mid,neutral,announcement,德明利:华泰联合证券有限责任公司关于深圳市德明利技术股份有限公司使用自有资金支付募投项目所需资金并以募集资金等额置换的核查意见,https://data.eastmoney.com/notices/detail/001309/AN202602271820109948.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,001309.SZ,mid,neutral,announcement,德明利:华泰联合证券有限责任公司关于深圳市德明利技术股份有限公司及控股子公司2026年度向金融机构申请综合授信借款额度及接受关联方担保的核查意见,https://data.eastmoney.com/notices/detail/001309/AN202602271820109966.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,001309.SZ,mid,neutral,announcement,德明利:华泰联合证券有限责任公司关于深圳市德明利技术股份有限公司及控股子公司开展外汇套期保值业务的核查意见,https://data.eastmoney.com/notices/detail/001309/AN202602271820109959.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,001309.SZ,mid,neutral,announcement,德明利:深圳市德明利技术股份有限公司2025年度募集资金存放与实际使用情况的专项报告,https://data.eastmoney.com/notices/detail/001309/AN202602271820109943.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,001309.SZ,mid,neutral,announcement,德明利:第二届董事会第三十八次会议决议公告,https://data.eastmoney.com/notices/detail/001309/AN202602271820109961.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,001309.SZ,mid,neutral,announcement,德明利:董事和高级管理人员薪酬管理制度(2026年2月),https://data.eastmoney.com/notices/detail/001309/AN202602271820109946.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,600397.SH,short,bearish,announcement,江钨装备:江西江钨稀贵装备股份有限公司关于股票交易风险提示性公告,https://data.eastmoney.com/notices/detail/600397/AN202602271820102004.html,eastmoney_notice,3,0.74,1.0,regulatory_negative,2026-02-27T18:20:10
2026-02-28,stock,600410.SH,short,bearish,announcement,华胜天成:股票交易异常波动公告,https://data.eastmoney.com/notices/detail/600410/AN202602271820103167.html,eastmoney_notice,4,0.82,1.0,,2026-02-27T18:20:10
2026-02-28,stock,600730.SH,short,bearish,announcement,中国高科:中国高科关于公司股票可能被实施退市风险警示的第二次风险提示公告,https://data.eastmoney.com/notices/detail/600730/AN202602271820103695.html,eastmoney_notice,4,0.82,1.0,delisting_risk,2026-02-27T18:20:10
2026-02-28,stock,600984.SH,mid,neutral,announcement,建设机械:建设机械2025年度业绩快报公告,https://data.eastmoney.com/notices/detail/600984/AN202602271820102517.html,eastmoney_notice,2,0.62,1.0,earnings_positive,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司2025年年度报告,https://data.eastmoney.com/notices/detail/603103/AN202602271820107018.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司2025年年度报告摘要,https://data.eastmoney.com/notices/detail/603103/AN202602271820107016.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司2025年度会计师事务所履职情况评估报告,https://data.eastmoney.com/notices/detail/603103/AN202602271820107013.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司2025年度内部控制审计报告,https://data.eastmoney.com/notices/detail/603103/AN202602271820107007.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司2025年度审计报告及财务报表,https://data.eastmoney.com/notices/detail/603103/AN202602271820107017.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司2025年度独立董事述职报告(姚明龙),https://data.eastmoney.com/notices/detail/603103/AN202602271820107010.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司2025年度独立董事述职报告(张爱珠),https://data.eastmoney.com/notices/detail/603103/AN202602271820107022.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司2025年度独立董事述职报告(蒋岳祥),https://data.eastmoney.com/notices/detail/603103/AN202602271820107008.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司2025年非经营性资金占用及其他关联资金往来情况,https://data.eastmoney.com/notices/detail/603103/AN202602271820107020.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司关于2025年度拟不进行利润分配的公告,https://data.eastmoney.com/notices/detail/603103/AN202602271820107019.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司关于2026年度预计日常关联交易的公告,https://data.eastmoney.com/notices/detail/603103/AN202602271820107023.html,eastmoney_notice,2,0.62,1.0,guidance_positive,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司关于制定《董事及高级管理人员薪酬管理制度》的公告,https://data.eastmoney.com/notices/detail/603103/AN202602271820107014.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司关于召开2025年年度股东会的通知,https://data.eastmoney.com/notices/detail/603103/AN202602271820107005.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司关于对公司闲置自有资金进行现金管理的公告,https://data.eastmoney.com/notices/detail/603103/AN202602271820107011.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司关于续聘立信会计师事务所(特殊普通合伙)为公司2026年度财务及内部控制审计机构的公告,https://data.eastmoney.com/notices/detail/603103/AN202602271820107003.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司内部控制评价报告,https://data.eastmoney.com/notices/detail/603103/AN202602271820107009.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司第四届董事会第十一次会议决议公告,https://data.eastmoney.com/notices/detail/603103/AN202602271820107006.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司董事会关于2025年度独立董事独立性自查情况的专项意见,https://data.eastmoney.com/notices/detail/603103/AN202602271820107012.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司董事会审计委员会2025年度履职情况报告,https://data.eastmoney.com/notices/detail/603103/AN202602271820107004.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司董事会审计委员会对会计师事务所2025年度履行监督职责情况的报告,https://data.eastmoney.com/notices/detail/603103/AN202602271820107021.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603103.SH,mid,neutral,announcement,横店影视:横店影视股份有限公司董事及高级管理人员薪酬管理制度,https://data.eastmoney.com/notices/detail/603103/AN202602271820107015.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603163.SH,mid,neutral,announcement,圣晖集成:上海市锦天城律师事务所关于圣晖系统集成集团股份有限公司2026年第一次临时股东会之法律意见书,https://data.eastmoney.com/notices/detail/603163/AN202602271820106056.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603163.SH,mid,neutral,announcement,圣晖集成:圣晖集成2026年第一次临时股东会决议公告,https://data.eastmoney.com/notices/detail/603163/AN202602271820106054.html,eastmoney_notice,2,0.62,1.0,,2026-02-27T18:20:10
2026-02-28,stock,603163.SH,mid,bearish,announcement,圣晖集成:圣晖集成持股5%以上股东减持股份计划公告,https://data.eastmoney.com/notices/detail/603163/AN202602271820106060.html,eastmoney_notice,4,0.82,1.0,share_reduction,2026-02-27T18:20:10
2026-02-28,stock,603738.SH,short,bearish,announcement,泰晶科技:泰晶科技股份有限公司控股股东、实际控制人关于对泰晶科技股份有限公司股票交易异常波动问询函的回复,https://data.eastmoney.com/notices/detail/603738/AN202602271820104128.html,eastmoney_notice,4,0.82,1.0,regulatory_negative,2026-02-27T18:20:10
2026-02-28,stock,603738.SH,short,bearish,announcement,泰晶科技:泰晶科技股份有限公司股票交易异常波动公告,https://data.eastmoney.com/notices/detail/603738/AN202602271820104127.html,eastmoney_notice,4,0.82,1.0,,2026-02-27T18:20:10
2026-02-28,stock,605033.SH,short,bearish,announcement,美邦股份:《关于陕西美邦药业集团股份有限公司股票交易异常波动问询函》的回函,https://data.eastmoney.com/notices/detail/605033/AN202602271820102523.html,eastmoney_notice,4,0.82,1.0,regulatory_negative,2026-02-27T18:20:10
2026-02-28,stock,605033.SH,short,bearish,announcement,美邦股份:陕西美邦药业集团股份有限公司股票交易异常波动公告,https://data.eastmoney.com/notices/detail/605033/AN202602271820102522.html,eastmoney_notice,4,0.82,1.0,,2026-02-27T18:20:10
2026-03-02,stock,001896.SZ,mid,bearish,announcement,豫能控股:股票交易严重异常波动公告,https://data.eastmoney.com/notices/detail/001896/AN202603011820158709.html,eastmoney_notice,4,0.82,1.0,,2026-03-01T18:20:15
2026-03-02,stock,002843.SZ,short,bearish,announcement,泰嘉股份:股票交易异常波动公告,https://data.eastmoney.com/notices/detail/002843/AN202603011820158114.html,eastmoney_notice,4,0.82,1.0,,2026-03-01T18:20:15
2026-03-03,stock,000016.SZ,mid,neutral,announcement,深康佳Ａ:关于对四川弘鑫宸房地产开发有限公司提供股东借款逾期的公告,https://data.eastmoney.com/notices/detail/000016/AN202603021820183297.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:18
2026-03-03,stock,001203.SZ,mid,bearish,announcement,大中矿业:关于5%以上股东的一致行动人股份减持计划的公告,https://data.eastmoney.com/notices/detail/001203/AN202603021820193724.html,eastmoney_notice,4,0.82,1.0,share_reduction,2026-03-02T18:20:19
2026-03-03,stock,002009.SZ,mid,bullish,announcement,天奇股份:关于公司为控股子公司提供担保的进展公告,https://data.eastmoney.com/notices/detail/002009/AN202603031820217620.html,eastmoney_notice,3,0.74,1.0,,2026-03-03T18:20:21
2026-03-03,stock,002163.SZ,mid,neutral,announcement,海南发展:关于履行担保责任的公告,https://data.eastmoney.com/notices/detail/002163/AN202603021820185013.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:18
2026-03-03,stock,002283.SZ,mid,bullish,announcement,天润工业:关于回购公司股份的进展公告,https://data.eastmoney.com/notices/detail/002283/AN202603021820187120.html,eastmoney_notice,4,0.82,1.0,share_increase,2026-03-02T18:20:18
2026-03-03,stock,002812.SZ,mid,bullish,announcement,恩捷股份:关于公司合并报表范围内提供担保的进展公告,https://data.eastmoney.com/notices/detail/002812/AN202603021820196060.html,eastmoney_notice,3,0.74,1.0,,2026-03-02T18:20:19
2026-03-03,stock,002933.SZ,mid,neutral,announcement,新兴装备:关于持股5%以上股东权益变动后持股比例触及1%整数倍的公告,https://data.eastmoney.com/notices/detail/002933/AN202603021820187396.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:18
2026-03-03,stock,002951.SZ,mid,neutral,announcement,金时科技:关于拟投建独立储能电站项目的公告,https://data.eastmoney.com/notices/detail/002951/AN202603021820193721.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,002951.SZ,mid,neutral,announcement,金时科技:第三届董事会第二十三次会议决议公告,https://data.eastmoney.com/notices/detail/002951/AN202603021820193725.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,002988.SZ,mid,neutral,announcement,豪美新材:关于归还用于暂时补充流动资金的闲置募集资金的公告,https://data.eastmoney.com/notices/detail/002988/AN202603021820185174.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:18
2026-03-03,stock,302132.SZ,mid,neutral,announcement,中航成飞:关于召开2026年第二次临时股东会的通知,https://data.eastmoney.com/notices/detail/302132/AN202603021820195536.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,302132.SZ,mid,neutral,announcement,中航成飞:关于更换公司董事的公告,https://data.eastmoney.com/notices/detail/302132/AN202603021820195538.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,302132.SZ,mid,neutral,announcement,中航成飞:第八届董事会第九次会议决议公告,https://data.eastmoney.com/notices/detail/302132/AN202603021820195537.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,600641.SH,mid,neutral,announcement,先导基电:上海先导基电科技股份有限公司2026年员工持股计划(修订稿),https://data.eastmoney.com/notices/detail/600641/AN202603021820190619.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,600641.SH,mid,neutral,announcement,先导基电:上海先导基电科技股份有限公司2026年员工持股计划摘要公告(修订稿),https://data.eastmoney.com/notices/detail/600641/AN202603021820190622.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,600641.SH,mid,neutral,announcement,先导基电:上海先导基电科技股份有限公司2026年员工持股计划管理办法(修订稿),https://data.eastmoney.com/notices/detail/600641/AN202603021820190621.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,600641.SH,mid,neutral,announcement,先导基电:上海先导基电科技股份有限公司2026年第二次临时股东会会议资料,https://data.eastmoney.com/notices/detail/600641/AN202603021820189529.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:18
2026-03-03,stock,600641.SH,mid,neutral,announcement,先导基电:上海先导基电科技股份有限公司关于修订2026年员工持股计划相关内容的公告,https://data.eastmoney.com/notices/detail/600641/AN202603021820190623.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,600641.SH,mid,neutral,announcement,先导基电:上海先导基电科技股份有限公司关于召开2026年第二次临时股东会的通知,https://data.eastmoney.com/notices/detail/600641/AN202603021820190620.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,600641.SH,mid,neutral,announcement,先导基电:上海先导基电科技股份有限公司第十二届董事会2026年第四次临时会议决议公告,https://data.eastmoney.com/notices/detail/600641/AN202603021820190618.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,600641.SH,mid,neutral,announcement,先导基电:国浩律师(上海)事务所关于上海先导基电科技股份有限公司2026年员工持股计划修订相关事项的法律意见书,https://data.eastmoney.com/notices/detail/600641/AN202603021820190617.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,601777.SH,mid,neutral,announcement,千里科技:北京市环球律师事务所上海分所关于重庆千里科技股份有限公司2026年第一次临时股东会的法律意见书,https://data.eastmoney.com/notices/detail/601777/AN202603021820193913.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,601777.SH,mid,neutral,announcement,千里科技:重庆千里科技股份有限公司2026年2月产销快报公告,https://data.eastmoney.com/notices/detail/601777/AN202603021820193909.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,601777.SH,mid,neutral,announcement,千里科技:重庆千里科技股份有限公司2026年第一次临时股东会决议公告,https://data.eastmoney.com/notices/detail/601777/AN202603021820193907.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,601777.SH,mid,neutral,announcement,千里科技:重庆千里科技股份有限公司关于子公司为子公司提供担保的公告,https://data.eastmoney.com/notices/detail/601777/AN202603021820193908.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,601777.SH,mid,neutral,announcement,千里科技:重庆千里科技股份有限公司第六届董事会第三十一次会议决议公告,https://data.eastmoney.com/notices/detail/601777/AN202603021820193910.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,603090.SH,mid,neutral,announcement,宏盛股份:信息披露暂缓与豁免管理制度,https://data.eastmoney.com/notices/detail/603090/AN202603021820184315.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:18
2026-03-03,stock,603090.SH,mid,neutral,announcement,宏盛股份:宏盛股份关于为全资子公司向银行申请贷款提供担保的公告,https://data.eastmoney.com/notices/detail/603090/AN202603021820184334.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:18
2026-03-03,stock,603090.SH,mid,neutral,announcement,宏盛股份:宏盛股份关于子公司投资设立全资子公司的公告,https://data.eastmoney.com/notices/detail/603090/AN202603021820184318.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:18
2026-03-03,stock,603090.SH,mid,neutral,announcement,宏盛股份:宏盛股份第五届董事会第十一次会议决议公告,https://data.eastmoney.com/notices/detail/603090/AN202603021820184340.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:18
2026-03-03,stock,603163.SH,mid,neutral,announcement,圣晖集成:圣晖集成2025年度业绩快报公告,https://data.eastmoney.com/notices/detail/603163/AN202603021820189205.html,eastmoney_notice,2,0.62,1.0,earnings_positive,2026-03-02T18:20:18
2026-03-03,stock,603197.SH,mid,neutral,announcement,保隆科技:保隆科技关于为控股子公司提供担保的公告,https://data.eastmoney.com/notices/detail/603197/AN202603021820190045.html,eastmoney_notice,2,0.62,1.0,,2026-03-02T18:20:19
2026-03-03,stock,603738.SH,short,bearish,announcement,泰晶科技:泰晶科技股份有限公司股票交易风险提示公告,https://data.eastmoney.com/notices/detail/603738/AN202603021820192314.html,eastmoney_notice,3,0.74,1.0,regulatory_negative,2026-03-02T18:20:19
2026-03-03,stock,605255.SH,short,bearish,announcement,天普股份:天普股份关于股票交易风险提示性公告,https://data.eastmoney.com/notices/detail/605255/AN202603021820189648.html,eastmoney_notice,3,0.74,1.0,regulatory_negative,2026-03-02T18:20:18
2026-03-04,stock,002374.SZ,mid,bullish,announcement,中锐股份:关于2024年度回购公司股份的进展公告,https://data.eastmoney.com/notices/detail/002374/AN202603031820228147.html,eastmoney_notice,4,0.82,1.0,share_increase,2026-03-03T18:20:22
2026-03-04,stock,002374.SZ,mid,bearish,announcement,中锐股份:关于控股股东股份质押的公告,https://data.eastmoney.com/notices/detail/002374/AN202603031820228148.html,eastmoney_notice,3,0.74,1.0,,2026-03-03T18:20:22
2026-03-04,stock,002467.SZ,mid,bearish,announcement,二六三:关于部分董事、高级管理人员减持计划实施完成的公告,https://data.eastmoney.com/notices/detail/002467/AN202603031820231103.html,eastmoney_notice,3,0.74,1.0,share_reduction,2026-03-03T18:20:23
2026-03-04,stock,002812.SZ,mid,bearish,announcement,恩捷股份:关于股东部分股份解除质押的公告,https://data.eastmoney.com/notices/detail/002812/AN202603031820229863.html,eastmoney_notice,3,0.74,1.0,,2026-03-03T18:20:22
2026-03-04,stock,600410.SH,mid,neutral,announcement,华胜天成:关于变更签字注册会计师的公告,https://data.eastmoney.com/notices/detail/600410/AN202603031820224586.html,eastmoney_notice,2,0.62,1.0,,2026-03-03T18:20:22
2026-03-04,stock,600730.SH,short,neutral,announcement,中国高科:中国高科关于2025年年度业绩预告相关事项监管工作函的回复公告,https://data.eastmoney.com/notices/detail/600730/AN202603031820230735.html,eastmoney_notice,2,0.62,1.0,regulatory_negative,2026-03-03T18:20:23
2026-03-04,stock,600977.SH,mid,neutral,announcement,中国电影:中国电影关于使用暂时闲置自有资金进行现金管理的公告,https://data.eastmoney.com/notices/detail/600977/AN202603031820231003.html,eastmoney_notice,2,0.62,1.0,,2026-03-03T18:20:23
2026-03-04,stock,603197.SH,mid,neutral,announcement,保隆科技:上海精诚磐明律师事务所关于上海保隆汽车科技股份有限公司2026年限制性股票激励计划授予事项的法律意见书,https://data.eastmoney.com/notices/detail/603197/AN202603031820229215.html,eastmoney_notice,2,0.62,1.0,,2026-03-03T18:20:22
2026-03-04,stock,603197.SH,mid,neutral,announcement,保隆科技:保隆科技2026年限制性股票激励计划激励对象名单(授予日),https://data.eastmoney.com/notices/detail/603197/AN202603031820229231.html,eastmoney_notice,2,0.62,1.0,,2026-03-03T18:20:22
2026-03-04,stock,603197.SH,mid,neutral,announcement,保隆科技:保隆科技关于向2026年限制性股票激励计划激励对象授予限制性股票的公告,https://data.eastmoney.com/notices/detail/603197/AN202603031820229218.html,eastmoney_notice,2,0.62,1.0,,2026-03-03T18:20:22
2026-03-04,stock,603197.SH,mid,neutral,announcement,保隆科技:保隆科技关于调整2026年限制性股票激励计划相关事项的公告,https://data.eastmoney.com/notices/detail/603197/AN202603031820229216.html,eastmoney_notice,2,0.62,1.0,,2026-03-03T18:20:22
2026-03-04,stock,603197.SH,mid,neutral,announcement,保隆科技:保隆科技第八届董事会第五次会议(通讯表决)决议公告,https://data.eastmoney.com/notices/detail/603197/AN202603031820229217.html,eastmoney_notice,2,0.62,1.0,,2026-03-03T18:20:22
2026-03-04,stock,603197.SH,mid,neutral,announcement,保隆科技:保隆科技董事会薪酬与考核委员会关于公司2026年限制性股票激励计划激励对象名单(授予日)的核查意见,https://data.eastmoney.com/notices/detail/603197/AN202603031820229214.html,eastmoney_notice,2,0.62,1.0,,2026-03-03T18:20:22
2026-03-05,stock,000890.SZ,mid,neutral,announcement,法尔胜:2026年第二次临时股东会决议公告,https://data.eastmoney.com/notices/detail/000890/AN202603041820269591.html,eastmoney_notice,2,0.62,1.0,,2026-03-04T18:20:26
2026-03-05,stock,000890.SZ,mid,neutral,announcement,法尔胜:江苏世纪同仁律师事务所关于江苏法尔胜股份有限公司2026年第二次临时股东会的法律意见书,https://data.eastmoney.com/notices/detail/000890/AN202603041820269625.html,eastmoney_notice,2,0.62,1.0,,2026-03-04T18:20:26
2026-03-05,stock,000890.SZ,short,bearish,announcement,法尔胜:股票交易异常波动公告,https://data.eastmoney.com/notices/detail/000890/AN202603041820269643.html,eastmoney_notice,4,0.82,1.0,,2026-03-04T18:20:26
2026-03-05,stock,000973.SZ,mid,neutral,announcement,佛塑科技:佛塑科技投资者关系活动记录表,https://data.eastmoney.com/notices/detail/000973/AN202603051820312012.html,eastmoney_notice,2,0.62,1.0,,2026-03-05T18:20:31
2026-03-05,stock,603163.SH,mid,bullish,announcement,圣晖集成:圣晖集成关于控股子公司中标重大项目收到订单的公告,https://data.eastmoney.com/notices/detail/603163/AN202603041820269083.html,eastmoney_notice,4,0.82,1.0,contract_win,2026-03-04T18:20:26
2026-03-06,stock,002009.SZ,mid,bearish,announcement,天奇股份:关于公司大股东部分股份质押的公告,https://data.eastmoney.com/notices/detail/002009/AN202603051820300732.html,eastmoney_notice,3,0.74,1.0,,2026-03-05T18:20:30
2026-03-06,stock,002498.SZ,short,bearish,announcement,汉缆股份:股票交易异常波动公告,https://data.eastmoney.com/notices/detail/002498/AN202603051820303453.html,eastmoney_notice,4,0.82,1.0,,2026-03-05T18:20:30
2026-03-06,stock,002768.SZ,mid,neutral,announcement,国恩股份:H股公告-截至2026年2月28日止之股份发行人的证券变动月报表,https://data.eastmoney.com/notices/detail/002768/AN202603051820306975.html,eastmoney_notice,2,0.62,1.0,,2026-03-05T18:20:30
2026-03-06,stock,002812.SZ,mid,neutral,announcement,恩捷股份:ESG管理制度,https://data.eastmoney.com/notices/detail/002812/AN202603051820311444.html,eastmoney_notice,2,0.62,1.0,,2026-03-05T18:20:31
2026-03-06,stock,002812.SZ,mid,neutral,announcement,恩捷股份:信息披露管理制度,https://data.eastmoney.com/notices/detail/002812/AN202603051820311440.html,eastmoney_notice,2,0.62,1.0,,2026-03-05T18:20:31
2026-03-06,stock,002812.SZ,mid,neutral,announcement,恩捷股份:关于召开2026年第二次临时股东会的通知,https://data.eastmoney.com/notices/detail/002812/AN202603051820311471.html,eastmoney_notice,2,0.62,1.0,,2026-03-05T18:20:31
2026-03-06,stock,002812.SZ,mid,neutral,announcement,恩捷股份:关于董事会换届选举的公告,https://data.eastmoney.com/notices/detail/002812/AN202603051820311442.html,eastmoney_notice,2,0.62,1.0,,2026-03-05T18:20:31
2026-03-06,stock,002812.SZ,mid,neutral,announcement,恩捷股份:关于预计2026年度日常关联交易的公告,https://data.eastmoney.com/notices/detail/002812/AN202603051820311448.html,eastmoney_notice,2,0.62,1.0,guidance_positive,2026-03-05T18:20:31
2026-03-06,stock,002812.SZ,mid,neutral,announcement,恩捷股份:内幕信息知情人登记管理制度,https://data.eastmoney.com/notices/detail/002812/AN202603051820311438.html,eastmoney_notice,2,0.62,1.0,,2026-03-05T18:20:31
2026-03-06,stock,002812.SZ,mid,neutral,announcement,恩捷股份:内部审计制度,https://data.eastmoney.com/notices/detail/002812/AN202603051820311475.html,eastmoney_notice,2,0.62,1.0,,2026-03-05T18:20:31
2026-03-06,stock,002812.SZ,mid,neutral,announcement,恩捷股份:外汇套期保值业务管理制度,https://data.eastmoney.com/notices/detail/002812/AN202603051820311446.html,eastmoney_notice,2,0.62,1.0,,2026-03-05T18:20:31
2026-03-06,stock,002812.SZ,mid,neutral,announcement,恩捷股份:委托理财管理制度,https://data.eastmoney.com/notices/detail/002812/AN202603051820311461.html,eastmoney_notice,2,0.62,1.0,,2026-03-05T18:20:31
